Index,Property,Unit,Sq Ft,Bed Rooms,Program,Contract No.,Market Rent,Gross Rent,Contract Rent,RD Basic Rent,Subsidy,Tenant Rent,Utility Allowance,Optional Charges,TTP,Utility Reim.
1507,West Bushwick 203K HDFC (wb203k),234-1A  ,0,1,,,152,1653.66,0,0,0,1653.66,0,0,0,0
1508,West Bushwick 203K HDFC (wb203k),234-1B  ,0,1,,,430,553.38,0,0,0,553.38,0,0,0,0
1509,West Bushwick 203K HDFC (wb203k),234-2A  ,0,1,,,1270.85,440,0,0,0,440,0,0,0,0
1510,West Bushwick 203K HDFC (wb203k),234-2B  ,0,1,,,574.96,625.32,0,0,0,625.32,0,0,0,0
1511,West Bushwick 203K HDFC (wb203k),234-3A  ,0,1,,,1120.21,1233.46,0,0,0,1233.46,0,0,0,0
1512,West Bushwick 203K HDFC (wb203k),234-3B  ,0,1,,,1026.47,1208.96,0,0,0,1208.96,0,0,0,0
1513,West Bushwick 203K HDFC (wb203k),255-2A  ,0,3,,,74,497,0,0,0,497,0,0,0,0
1514,West Bushwick 203K HDFC (wb203k),255-2B  ,0,1,,,937.87,1047.7,0,0,0,1047.7,0,0,0,0
1515,West Bushwick 203K HDFC (wb203k),255-3A  ,0,2,,,707.51,767.63,0,0,0,767.63,0,0,0,0
1516,West Bushwick 203K HDFC (wb203k),258-1A  ,0,3,,,0,896,0,0,0,896,0,0,0,0
1517,West Bushwick 203K HDFC (wb203k),258-2A  ,0,1,,,260,716,0,0,0,716,0,0,0,0
1518,West Bushwick 203K HDFC (wb203k),258-2B  ,0,2,,,613.02,759,0,0,0,759,0,0,0,0
1519,West Bushwick 203K HDFC (wb203k),258-3B  ,0,2,,,1018.87,1259.57,0,0,0,1259.57,0,0,0,0
1520,West Bushwick 203K HDFC (wb203k),261-1A  ,0,1,,,940,1171.6,0,0,0,1171.6,0,0,0,0
1521,West Bushwick 203K HDFC (wb203k),261-1B  ,0,1,,,1238,164,0,0,0,164,0,0,0,0
1522,West Bushwick 203K HDFC (wb203k),261-2A  ,0,1,,,950.46,1198.91,0,0,0,1198.91,0,0,0,0
1523,West Bushwick 203K HDFC (wb203k),261-2B  ,0,1,,,844.6,1003.64,0,0,0,1003.64,0,0,0,0
1524,West Bushwick 203K HDFC (wb203k),261-3A  ,0,1,,,1219.82,66,0,0,0,66,0,0,0,0
1525,West Bushwick 203K HDFC (wb203k),261-3B  ,0,1,,,844.6,1046.55,0,0,0,1046.55,0,0,0,0
1526,West Bushwick 203K HDFC (wb203k),265-2A  ,0,3,,,1224.95,1338.94,0,0,0,1338.94,0,0,0,0
1527,West Bushwick 203K HDFC (wb203k),265-2B  ,0,1,,,1318.39,184,0,0,0,184,0,0,0,0
1528,West Bushwick 203K HDFC (wb203k),265-3A  ,0,2,,,1568.73,486,0,0,0,486,0,0,0,0
1529,West Bushwick 203K HDFC (wb203k),268-1A  ,0,1,,,1376.61,387,0,0,0,387,0,0,0,0
1530,West Bushwick 203K HDFC (wb203k),268-1B  ,0,1,,,1349.63,184,0,0,0,184,0,0,0,0
1531,West Bushwick 203K HDFC (wb203k),268-2A  ,0,1,,,820,1017.58,0,0,0,1017.58,0,0,0,0
1532,West Bushwick 203K HDFC (wb203k),268-2B  ,0,1,,,1026.01,1134.98,0,0,0,1134.98,0,0,0,0
1533,West Bushwick 203K HDFC (wb203k),268-3A  ,0,1,,,966.19,1033.02,0,0,0,1033.02,0,0,0,0
1534,West Bushwick 203K HDFC (wb203k),268-3B  ,0,1,,,932,986.75,0,0,0,986.75,0,0,0,0
1535,West Bushwick 203K HDFC (wb203k),306-1A  ,0,1,,,948.16,0,0,0,0,0,0,0,0,0
1536,West Bushwick 203K HDFC (wb203k),306-1B  ,0,1,,,142,484.5,0,0,0,484.5,0,0,0,0
1537,West Bushwick 203K HDFC (wb203k),306-2A  ,0,1,,,1057.27,175,0,0,0,175,0,0,0,0
1538,West Bushwick 203K HDFC (wb203k),306-2B  ,0,1,,,1609.77,1725.1,0,0,0,1725.1,0,0,0,0
1539,West Bushwick 203K HDFC (wb203k),306-3A  ,0,1,,,1177.98,1255.76,0,0,0,1255.76,0,0,0,0
1540,West Bushwick 203K HDFC (wb203k),306-3B  ,0,2,,,1708.22,105.09,0,0,0,105.09,0,0,0,0
1541,West Bushwick 203K HDFC (wb203k),421-1A  ,0,3,,,98,1094,0,0,0,1094,0,0,0,0
1542,West Bushwick 203K HDFC (wb203k),421-2A  ,0,3,,,1973.98,203,0,0,0,203,0,0,0,0
1543,West Bushwick 203K HDFC (wb203k),421-3A  ,0,3,,,2058.65,329,0,0,0,329,0,0,0,0
1544,West Bushwick 203K HDFC (wb203k),49-1A   ,0,2,,,400.51,434.54,0,0,0,434.54,0,0,0,0
1545,West Bushwick 203K HDFC (wb203k),49-2A   ,0,2,,,150,1482.26,0,0,0,1482.26,0,0,0,0
1546,West Bushwick 203K HDFC (wb203k),49-2B   ,0,2,,,1639,294,1639,0,0,294,0,0,0,0
1547,West Bushwick 203K HDFC (wb203k),669-1A  ,0,3,,,1906.32,261,0,0,0,261,0,0,0,0
1548,West Bushwick 203K HDFC (wb203k),669-2A  ,0,2,,,1867.27,1890.61,0,0,0,1890.61,0,0,0,0
1549,West Bushwick 203K HDFC (wb203k),669-2B  ,0,1,,,844.6,1094.54,0,0,0,1094.54,0,0,0,0
1550,West Bushwick 203K HDFC (wb203k),669-3A  ,0,2,,,636,803.36,0,0,0,803.36,0,0,0,0
1551,West Bushwick 203K HDFC (wb203k),678-1A  ,0,2,,,1126.73,1268.06,0,0,0,1268.06,0,0,0,0
1552,West Bushwick 203K HDFC (wb203k),678-2A  ,0,2,,,726.96,806.02,0,0,0,806.02,0,0,0,0
1553,West Bushwick 203K HDFC (wb203k),84-1A   ,0,1,,,1012.89,358,0,0,0,358,0,0,0,0
1554,West Bushwick 203K HDFC (wb203k),84-1B   ,0,1,,,1442.33,292,0,0,0,292,0,0,0,0
1555,West Bushwick 203K HDFC (wb203k),84-2A   ,0,1,,,1361.59,0,0,0,0,0,0,0,0,0
1556,West Bushwick 203K HDFC (wb203k),84-2B   ,0,1,,,1177.12,512,0,0,0,512,0,0,0,0
1557,West Bushwick 203K HDFC (wb203k),84-3A   ,0,1,,,1021.8,1062.67,0,0,0,1062.67,0,0,0,0
1558,West Bushwick 203K HDFC (wb203k),84-3B   ,0,2,,,745.55,745.55,0,0,0,745.55,0,0,0,0
1559,West Bushwick 203K HDFC (wb203k),854-1A  ,0,3,,,1441.36,1741.88,0,0,0,1741.88,0,0,0,0
1560,West Bushwick 203K HDFC (wb203k),854-2A  ,0,2,,,889.7,1265.42,0,0,0,1265.42,0,0,0,0
1561,West Bushwick 203K HDFC (wb203k),854-2B  ,0,1,,,707.51,779.04,0,0,0,779.04,0,0,0,0
1562,West Bushwick 203K HDFC (wb203k),854-3A  ,0,2,,,1331.78,107,0,0,0,107,0,0,0,0
1563,West Bushwick 203K HDFC (wb203k),860-1A  ,0,3,,,1826.92,1275,0,0,0,1275,0,0,0,0
1564,West Bushwick 203K HDFC (wb203k),860-2   ,0,3,,,1378.07,1506.32,0,0,0,1506.32,0,0,0,0
1565,West Bushwick 203K HDFC (wb203k),860-3   ,0,3,,,720,0,0,0,0,0,0,0,0,0
1566,West Bushwick 203K HDFC (wb203k),97-1A   ,0,2,,,669.52,385,0,0,0,385,0,0,0,0
1567,West Bushwick 203K HDFC (wb203k),97-2A   ,0,1,,,955.03,1104.06,0,0,0,1104.06,0,0,0,0
1568,West Bushwick 203K HDFC (wb203k),97-2B   ,0,2,,,1614.71,1289,0,0,0,1289,0,0,0,0
1569,West Bushwick 203K HDFC (wb203k),97-3A   ,0,1,,,1112.95,0,0,0,0,0,0,0,0,0
1570,West Bushwick NRP Associates L.P. (wbnrp),1475-2A ,0,3,,,969.28,1074.7,0,0,0,1074.7,146,0,0,0
1571,West Bushwick NRP Associates L.P. (wbnrp),1475-3A ,0,3,Tax Credit,,1553,1627,0,0,0,1533,94,0,1627,0
1572,West Bushwick NRP Associates L.P. (wbnrp),1475-3B ,0,1,Tax Credit,,776.76,794,0,0,0,720,74,0,794,0
1573,West Bushwick NRP Associates L.P. (wbnrp),1475-4B ,0,2,Tax Credit,,1572,263,0,0,0,186,77,0,263,0
1574,West Bushwick NRP Associates L.P. (wbnrp),1475-COM,0,0,,,1000,0,0,0,0,0,0,0,0,0
1575,West Bushwick NRP Associates L.P. (wbnrp),149-1A  ,0,2,,,1488.14,0,0,0,0,0,77,0,0,0
1576,West Bushwick NRP Associates L.P. (wbnrp),149-1B  ,0,3,Tax Credit,,1270.92,1406.92,0,0,0,1270.92,136,0,1406.92,0
1577,West Bushwick NRP Associates L.P. (wbnrp),149-3A  ,0,1,Tax Credit,,715.8,821,0,0,0,747,74,0,821,0
1578,West Bushwick NRP Associates L.P. (wbnrp),149-3B  ,0,1,,,1109.91,1192.31,0,0,0,1192.31,97,0,0,0
1579,West Bushwick NRP Associates L.P. (wbnrp),149-4A  ,0,1,,,125,148,0,0,0,148,97,0,0,0
1580,West Bushwick NRP Associates L.P. (wbnrp),149-4B  ,0,1,Tax Credit,,910.86,984.86,0,0,0,910.86,74,0,984.86,0
1581,West Bushwick NRP Associates L.P. (wbnrp),174-1A  ,793,2,Tax Credit,,412.98,487.98,0,0,0,412.98,75,0,487.98,0
1582,West Bushwick NRP Associates L.P. (wbnrp),174-2A  ,0,2,Tax Credit,,1112.82,852.16,0,0,0,852.16,0,0,852.16,0
1583,West Bushwick NRP Associates L.P. (wbnrp),174-2B  ,0,1,Tax Credit,,784.25,1048,0,0,674,300,74,0,374,0
1584,West Bushwick NRP Associates L.P. (wbnrp),174-3B  ,0,2,,,1516.49,1404,0,0,0,1404,77,0,0,0
1585,West Bushwick NRP Associates L.P. (wbnrp),235-1A  ,0,2,Tax Credit,,958.88,1176,0,0,0,1101,75,0,1176,0
1586,West Bushwick NRP Associates L.P. (wbnrp),235-2A  ,0,3,,,1025.65,1121.1,0,0,0,1121.1,146,0,0,0
1587,West Bushwick NRP Associates L.P. (wbnrp),235-2B  ,0,1,,,1348.5,355,0,0,0,355,97,0,0,0
1588,West Bushwick NRP Associates L.P. (wbnrp),235-3B  ,0,2,Tax Credit,,1430.61,475,0,0,0,400,75,0,475,0
1589,West Bushwick NRP Associates L.P. (wbnrp),276-1A  ,793,2,Tax Credit,,857,986,0,0,0,911,75,0,986,0
1590,West Bushwick NRP Associates L.P. (wbnrp),276-2A  ,0,3,,,2011.35,669,0,0,0,669,146,0,0,0
1591,West Bushwick NRP Associates L.P. (wbnrp),276-2B  ,0,1,,,900,1093.21,0,0,0,1093.21,97,0,0,0
1592,West Bushwick NRP Associates L.P. (wbnrp),276-3B  ,0,2,Tax Credit,,1558.3,1318,0,0,1130,188,0,0,188,0
1593,West Bushwick NRP Associates L.P. (wbnrp),30-1A   ,0,0,,,0,0,0,0,0,0,0,0,0,0
1594,West Bushwick NRP Associates L.P. (wbnrp),30-1B   ,808,1,Tax Credit,,746.64,852.61,0,0,85.63,694.98,72,0,766.98,0
1595,West Bushwick NRP Associates L.P. (wbnrp),30-2A   ,793,2,Tax Credit,,668.65,75,0,0,0,0,75,0,75,0
1596,West Bushwick NRP Associates L.P. (wbnrp),30-2B   ,1220,2,Tax Credit,,573.2,648.2,0,0,0,573.2,75,0,648.2,0
1597,West Bushwick NRP Associates L.P. (wbnrp),30-3A   ,793,2,Tax Credit,,385.42,850,0,0,0,775,75,0,850,0
1598,West Bushwick NRP Associates L.P. (wbnrp),30-COMM ,0,0,,,0,0,0,0,0,0,0,0,0,0
1599,West Bushwick NRP Associates L.P. (wbnrp),311-1A  ,0,3,,,664.09,680.69,0,0,0,680.69,146,0,0,0
1600,West Bushwick NRP Associates L.P. (wbnrp),311-2A  ,0,3,Tax Credit,,971.53,1117.53,0,0,0,971.53,146,0,1117.53,0
1601,West Bushwick NRP Associates L.P. (wbnrp),311-2B  ,0,1,Tax Credit,,255.62,352.62,0,0,0,255.62,97,0,352.62,0
1602,West Bushwick NRP Associates L.P. (wbnrp),311-3B  ,0,2,,,827.74,0,0,0,0,0,121,0,0,0
1603,West Bushwick NRP Associates L.P. (wbnrp),317-1A  ,0,2,,,528.75,0,0,0,0,0,121,0,0,0
1604,West Bushwick NRP Associates L.P. (wbnrp),317-2A  ,0,1,Tax Credit,,295.13,365,0,0,0,289,76,0,365,0
1605,West Bushwick NRP Associates L.P. (wbnrp),317-3A  ,0,3,Tax Credit,,1042.44,1204.86,0,0,703.86,386,115,0,501,0
1606,West Bushwick NRP Associates L.P. (wbnrp),317-3B  ,0,3,Tax Credit,,677.79,312,0,0,0,312,0,0,312,0
1607,West Bushwick NRP Associates L.P. (wbnrp),317-4B  ,0,2,Tax Credit,,529.56,594.18,0,0,0,519.18,75,0,594.18,0
1608,West Bushwick NRP Associates L.P. (wbnrp),32-1A   ,1215,2,Tax Credit,,1093.85,1153.85,0,0,0,1093.85,60,0,1153.85,0
1609,West Bushwick NRP Associates L.P. (wbnrp),32-1B   ,900,2,Tax Credit,,929.22,938,0,0,0,863,75,0,938,0
1610,West Bushwick NRP Associates L.P. (wbnrp),32-2B   ,830,2,,,1196.34,1196.34,0,0,0,1196.34,77,0,0,0
1611,West Bushwick NRP Associates L.P. (wbnrp),32-3A   ,1570,4,Tax Credit,,2290.45,1336,0,0,0,1336,0,0,1336,0
1612,West Bushwick NRP Associates L.P. (wbnrp),320-1A  ,0,2,Tax Credit,,673.85,660.64,0,0,0,660.64,0,0,660.64,0
1613,West Bushwick NRP Associates L.P. (wbnrp),320-2A  ,0,1,Tax Credit,,754.89,816.09,0,0,0,740.09,76,0,816.09,0
1614,West Bushwick NRP Associates L.P. (wbnrp),320-3A  ,0,3,Tax Credit,,278.95,247.5,0,0,0,247.5,0,0,247.5,0
1615,West Bushwick NRP Associates L.P. (wbnrp),320-3B  ,0,3,Tax Credit,,533.46,592.23,0,0,0,499.23,93,0,592.23,0
1616,West Bushwick NRP Associates L.P. (wbnrp),320-4B  ,0,2,Tax Credit,,781.68,856.68,0,0,0,781.68,75,0,856.68,0
1617,West Bushwick NRP Associates L.P. (wbnrp),44-1A   ,1428,3,,,542.28,730.4,0,0,0,730.4,146,0,0,0
1618,West Bushwick NRP Associates L.P. (wbnrp),44-2A   ,865,2,Tax Credit,,481.6,717,0,0,0,642,75,0,717,0
1619,West Bushwick NRP Associates L.P. (wbnrp),44-2B   ,1358,3,Tax Credit,,441.29,93,0,0,0,0,93,0,93,0
1620,West Bushwick NRP Associates L.P. (wbnrp),44-3A   ,865,2,Tax Credit,,336.07,993,0,0,0,918,75,0,993,0
1621,West Bushwick NRP Associates L.P. (wbnrp),44-COMM ,808,0,,,0,599.83,0,0,0,599.83,0,0,0,0
1622,West Bushwick NRP Associates L.P. (wbnrp),57-1A   ,0,3,Tax Credit,,739.65,684.99,0,0,0,591.99,93,0,684.99,0
1623,West Bushwick NRP Associates L.P. (wbnrp),57-1B   ,793,2,Tax Credit,,261.73,781,0,0,0,706,75,0,781,0
1624,West Bushwick NRP Associates L.P. (wbnrp),57-2B   ,0,2,Tax Credit,,547.35,993,0,0,0,918,75,0,993,0
1625,West Bushwick NRP Associates L.P. (wbnrp),57-3A   ,0,2,Tax Credit,,685.85,993,0,0,0,918,75,0,993,0
1626,West Bushwick NRP Associates L.P. (wbnrp),57-3B   ,793,2,Tax Credit,,493.41,568.41,0,0,0,493.41,75,0,568.41,0
1627,West Bushwick NRP Associates L.P. (wbnrp),73-1A   ,0,2,,,1732,0,0,0,0,0,0,0,0,0
1628,West Bushwick NRP Associates L.P. (wbnrp),73-2A   ,0,3,Tax Credit,,1035,1061,0,0,0,968,93,0,1061,0
1629,West Bushwick NRP Associates L.P. (wbnrp),73-3A   ,0,3,Tax Credit,,1154,1201,0,0,0,1108,93,0,1201,0
1630,West Bushwick TPT HDFC (wbtpt),1269-1A ,0,3,,,1292,105,0,0,0,105,74,0,0,0
1631,West Bushwick TPT HDFC (wbtpt),1269-1B ,0,3,HOME,,1327.88,1328,0,0,0,1328,0,0,1328,0
1632,West Bushwick TPT HDFC (wbtpt),1269-3A ,0,2,HOME,,943.67,899,0,0,0,841,58,0,899,0
1633,West Bushwick TPT HDFC (wbtpt),1269-3B ,0,2,HOME,,1070.97,1101,0,0,0,1101,0,0,1101,0
1634,West Bushwick TPT HDFC (wbtpt),1274-1A ,0,3,HOME,,1272.4,1346.4,0,0,0,1272.4,74,0,1346.4,0
1635,West Bushwick TPT HDFC (wbtpt),1274-1B ,0,3,,,1474.91,1491,0,0,0,1491,74,0,0,0
1636,West Bushwick TPT HDFC (wbtpt),1274-3A ,0,2,HOME,,873,863,0,0,0,863,0,0,863,0
1637,West Bushwick TPT HDFC (wbtpt),1274-3B ,0,2,,,1488.13,1488.13,0,0,0,1488.13,110,0,0,0
1638,West Bushwick TPT HDFC (wbtpt),233-1A  ,0,3,HOME,,838.21,1264,0,0,0,1264,0,0,1264,0
1639,West Bushwick TPT HDFC (wbtpt),233-1B  ,0,3,HOME,,1240.3,1165,0,0,0,1110,55,0,1165,0
1640,West Bushwick TPT HDFC (wbtpt),233-3A  ,0,2,HOME,,1133,1174,0,0,0,1174,0,0,1174,0
1641,West Bushwick TPT HDFC (wbtpt),233-3B  ,0,2,HOME,,1113.17,1101,0,0,0,1101,0,0,1101,0
1642,West Bushwick TPT HDFC (wbtpt),285-1A  ,0,3,HOME,,1023,2280,0,0,0,2206,74,0,2280,0
1643,West Bushwick TPT HDFC (wbtpt),285-1B  ,0,3,,,1091.23,1351.08,0,0,0,1351.08,74,0,0,0
1644,West Bushwick TPT HDFC (wbtpt),285-3A  ,0,2,,,707.76,751.07,0,0,0,751.07,42,0,0,0
1645,West Bushwick TPT HDFC (wbtpt),285-3B  ,0,2,HOME,,512.82,1201,0,0,0,1143,58,0,1201,0
1646,West Bushwick TPT HDFC (wbtpt),306-1B  ,0,2,HOME,,721.64,797,0,0,0,755,42,0,797,0
1647,West Bushwick TPT HDFC (wbtpt),306-2A  ,0,2,,,1230.62,255,0,0,0,255,42,0,0,0
1648,West Bushwick TPT HDFC (wbtpt),306-2B  ,0,1,HOME,,748,720,0,0,0,666,54,0,720,0
1649,West Bushwick TPT HDFC (wbtpt),306-3A  ,0,2,HOME,,1132,1174,0,0,0,1174,0,0,1174,0
1650,West Bushwick TPT HDFC (wbtpt),306-3B  ,0,2,,,1185.91,704,0,0,0,704,0,0,0,0
1651,West Bushwick TPT HDFC (wbtpt),310-1B  ,0,2,HOME,,141,1016,0,0,0,974,42,0,1016,0
1652,West Bushwick TPT HDFC (wbtpt),310-2A  ,0,2,HOME,,473.33,1000,0,0,0,958,42,0,1000,0
1653,West Bushwick TPT HDFC (wbtpt),310-2B  ,0,1,,,1129,0,0,0,0,0,41,0,0,0
1654,West Bushwick TPT HDFC (wbtpt),310-3A  ,0,2,,,1013.08,522,0,0,0,522,42,0,0,0
1655,West Bushwick TPT HDFC (wbtpt),310-3B  ,0,2,HOME,,321.75,1504,0,0,0,1446,58,0,1504,0
1656,West Bushwick TPT HDFC (wbtpt),324-1A  ,0,1,,,1146.55,1253.25,0,0,0,1253.25,41,0,0,0
1657,West Bushwick TPT HDFC (wbtpt),324-1B  ,0,1,,,1235.15,455,0,0,0,455,41,0,0,0
1658,West Bushwick TPT HDFC (wbtpt),324-2A  ,0,2,,,937.08,1004.21,0,0,0,1004.21,42,0,0,0
1659,West Bushwick TPT HDFC (wbtpt),324-2B  ,0,1,HOME,,931,975,0,0,0,931,44,0,975,0
1660,West Bushwick TPT HDFC (wbtpt),324-3A  ,0,2,HOME,,1133,1016,0,0,0,974,42,0,1016,0
1661,West Bushwick TPT HDFC (wbtpt),324-3B  ,0,1,HOME,,1022,1062,0,0,0,1022,40,0,1062,0
1662,West Bushwick TPT HDFC (wbtpt),835-1B  ,0,3,HOME,,1088.34,998,0,0,0,998,0,0,998,0
1663,West Bushwick TPT HDFC (wbtpt),835-2A  ,0,2,,,1240.88,172,0,0,0,172,42,0,0,0
1664,West Bushwick TPT HDFC (wbtpt),835-2B  ,0,2,,,1240.88,175,0,0,0,175,42,0,0,0
1665,West Bushwick TPT HDFC (wbtpt),835-3A  ,0,1,,,1247.44,1317.27,0,0,0,1317.27,41,0,0,0
1666,West Bushwick TPT HDFC (wbtpt),835-3B  ,0,2,HOME,,1218.83,1101,0,0,0,1101,0,0,1101,0
1667,West Bushwick TPT HDFC (wbtpt),869-1A  ,0,1,HOME,,665.78,735.6,0,0,475.6,219,41,0,260,0
1668,West Bushwick TPT HDFC (wbtpt),869-1B  ,0,1,HOME,,970,1073.74,0,0,941.02,75.72,57,0,132.72,0
1669,West Bushwick TPT HDFC (wbtpt),869-2A  ,0,1,HOME,,877.76,916,0,0,0,916,0,0,916,0
1670,West Bushwick TPT HDFC (wbtpt),869-2B  ,0,1,HOME,,561.54,916,0,0,0,916,0,0,916,0
1671,West Bushwick TPT HDFC (wbtpt),869-3A  ,0,1,,,961.88,1051.39,0,0,0,1051.39,41,0,0,0
1672,West Bushwick TPT HDFC (wbtpt),869-3B  ,0,1,,,804.37,948.48,0,0,0,948.48,41,0,0,0
1673,Woodlawn Senior Living LLC (woodlawn),101,362,0,Tax Credit,,0,1846,0,0,1760,0,86,0,86,0
1674,Woodlawn Senior Living LLC (woodlawn),102,360,0,,,0,215,0,0,0,215,0,0,0,0
1675,Woodlawn Senior Living LLC (woodlawn),103,353,0,Tax Credit,,0,1846,0,0,1457,303,86,0,389,0
1676,Woodlawn Senior Living LLC (woodlawn),104,502,1,Tax Credit,,0,1899,0,0,1421,380,98,0,478,0
1677,Woodlawn Senior Living LLC (woodlawn),105,503,1,Tax Credit,,0,1887,0,0,1243,558,86,0,644,0
1678,Woodlawn Senior Living LLC (woodlawn),106,356,0,Tax Credit,,0,1846,0,0,1470,290,86,0,376,0
1679,Woodlawn Senior Living LLC (woodlawn),107,351,0,Tax Credit,,0,1846,0,0,1394,366,86,0,452,0
1680,Woodlawn Senior Living LLC (woodlawn),108,355,0,,,0,1064,0,0,0,1064,0,0,0,0
1681,Woodlawn Senior Living LLC (woodlawn),109,355,0,Tax Credit,,0,1846,0,0,1366,394,86,0,480,0
1682,Woodlawn Senior Living LLC (woodlawn),110,355,0,Tax Credit,,0,1846,0,0,1401,359,86,0,445,0
1683,Woodlawn Senior Living LLC (woodlawn),111,355,0,,,0,0,0,0,0,0,0,0,0,0
1684,Woodlawn Senior Living LLC (woodlawn),112,355,0,Tax Credit,,0,1846,0,0,1428,332,86,0,418,0
1685,Woodlawn Senior Living LLC (woodlawn),113,355,0,Tax Credit,,0,1846,0,0,1710,50,86,0,136,0
1686,Woodlawn Senior Living LLC (woodlawn),114,355,0,Tax Credit,,0,1846,0,0,1508,252,86,0,338,0
1687,Woodlawn Senior Living LLC (woodlawn),115,355,0,Tax Credit,,0,1846,0,0,1491,269,86,0,355,0
1688,Woodlawn Senior Living LLC (woodlawn),116,406,0,Tax Credit,,0,1846,0,0,1511,249,86,0,335,0
1689,Woodlawn Senior Living LLC (woodlawn),117,352,0,Tax Credit,,0,1846,0,0,950,810,86,0,896,0
1690,Woodlawn Senior Living LLC (woodlawn),118,352,0,Tax Credit,,0,1846,0,0,1291,469,86,0,555,0
1691,Woodlawn Senior Living LLC (woodlawn),119,353,0,Tax Credit,,0,1846,0,0,1445,315,86,0,401,0
1692,Woodlawn Senior Living LLC (woodlawn),120,506,1,Tax Credit,,0,1899,0,0,1532,269,98,0,367,0
1693,Woodlawn Senior Living LLC (woodlawn),121,507,1,Tax Credit,,0,1899,0,0,1630,171,98,0,269,0
1694,Woodlawn Senior Living LLC (woodlawn),201,353,0,Tax Credit,,0,1846,0,0,263,1497,86,0,1583,0
1695,Woodlawn Senior Living LLC (woodlawn),202,353,0,Tax Credit,,0,1846,0,0,1170,590,86,0,676,0
1696,Woodlawn Senior Living LLC (woodlawn),203,356,0,,,0,0,0,0,0,0,0,0,0,0
1697,Woodlawn Senior Living LLC (woodlawn),204,353,0,Tax Credit,,0,1846,0,0,1511,249,86,0,335,0
1698,Woodlawn Senior Living LLC (woodlawn),205,502,1,Tax Credit,,0,1899,0,0,1376,425,98,0,523,0
1699,Woodlawn Senior Living LLC (woodlawn),206,503,1,,,0,0,0,0,0,0,0,0,0,0
1700,Woodlawn Senior Living LLC (woodlawn),207,356,0,Tax Credit,,0,1846,0,0,1511,249,86,0,335,0
1701,Woodlawn Senior Living LLC (woodlawn),208,351,0,Tax Credit,,0,1846,0,0,1516,244,86,0,330,0
1702,Woodlawn Senior Living LLC (woodlawn),209,355,0,Tax Credit,,0,1846,0,0,1164,596,86,0,682,0
1703,Woodlawn Senior Living LLC (woodlawn),210,355,0,Tax Credit,,0,1846,0,0,1414,346,86,0,432,0
1704,Woodlawn Senior Living LLC (woodlawn),211,355,0,Tax Credit,,0,1760,0,0,1430,330,0,0,330,0
1705,Woodlawn Senior Living LLC (woodlawn),212,355,0,Tax Credit,,0,1760,0,0,1545,215,0,0,215,0
1706,Woodlawn Senior Living LLC (woodlawn),213,355,0,Tax Credit,,0,1846,0,0,1485,275,86,0,361,0
1707,Woodlawn Senior Living LLC (woodlawn),214,355,0,Tax Credit,,0,1846,0,0,1519,241,86,0,327,0
1708,Woodlawn Senior Living LLC (woodlawn),215,355,0,Tax Credit,,0,1846,0,0,1464,296,86,0,382,0
1709,Woodlawn Senior Living LLC (woodlawn),216,355,0,Tax Credit,,0,1846,0,0,1448,312,86,0,398,0
1710,Woodlawn Senior Living LLC (woodlawn),217,355,0,Tax Credit,,0,1760,0,0,1503,257,0,0,257,0
1711,Woodlawn Senior Living LLC (woodlawn),218,406,0,Tax Credit,,0,1846,0,0,1491,269,86,0,355,0
1712,Woodlawn Senior Living LLC (woodlawn),219,352,0,Tax Credit,,0,1846,0,0,1497,263,86,0,349,0
1713,Woodlawn Senior Living LLC (woodlawn),220,352,0,Tax Credit,,0,1846,0,0,1146,614,86,0,700,0
1714,Woodlawn Senior Living LLC (woodlawn),221,353,0,Tax Credit,,0,1846,0,0,1397,363,86,0,449,0
1715,Woodlawn Senior Living LLC (woodlawn),222,506,1,Tax Credit,,0,1899,0,0,657,1144,98,0,1242,0
1716,Woodlawn Senior Living LLC (woodlawn),223,507,1,Tax Credit,,0,1887,0,0,1586,215,86,0,301,0
1717,Woodlawn Senior Living LLC (woodlawn),301,353,0,Tax Credit,,0,1846,0,0,1414,346,86,0,432,0
1718,Woodlawn Senior Living LLC (woodlawn),302,353,0,Tax Credit,,0,1846,0,0,1453,307,86,0,393,0
1719,Woodlawn Senior Living LLC (woodlawn),303,356,0,,,0,0,0,0,0,0,0,0,0,0
1720,Woodlawn Senior Living LLC (woodlawn),304,353,0,Tax Credit,,0,1846,0,0,1683,77,86,0,163,0
1721,Woodlawn Senior Living LLC (woodlawn),305,502,1,Tax Credit,,0,1887,0,0,1636,165,86,0,251,0
1722,Woodlawn Senior Living LLC (woodlawn),306,503,1,Tax Credit,,0,1899,0,0,1526,275,98,0,373,0
1723,Woodlawn Senior Living LLC (woodlawn),307,356,0,,,0,0,0,0,0,0,0,0,0,0
1724,Woodlawn Senior Living LLC (woodlawn),308,351,0,Tax Credit,,0,1846,0,0,1470,290,86,0,376,0
1725,Woodlawn Senior Living LLC (woodlawn),309,355,0,Tax Credit,,0,1846,0,0,1485,275,86,0,361,0
1726,Woodlawn Senior Living LLC (woodlawn),310,355,0,Tax Credit,,1760,1846,0,0,1753,7,86,0,93,0
1727,Woodlawn Senior Living LLC (woodlawn),311,355,0,Tax Credit,,0,1846,0,0,1505,255,86,0,341,0
1728,Woodlawn Senior Living LLC (woodlawn),312,355,0,Tax Credit,,0,1846,0,0,1291,469,86,0,555,0
